rhyme_class(sara|mat)	word	raw_sara	raw_mat	norm_class	old_sara	old_mat	old_differs	tags	source
ออ|กา	ซอร์	ออ	กา	-	โอะ	กด	Y	karun	dict
ออ|กา	ซอว์	ออ	กา	-	โอะ	กด	Y	karun	dict
ออ|กา	ซอส์	ออ	กา	-	โอะ	กด	Y	karun	dict
ออ|กา	ซ่อ	ออ	กา	-	ออ	กา	N	-	dict
ออ|กา	ซ้อ	ออ	กา	-	ออ	กา	N	-	classical
ออ|กา	ญอ	ออ	กา	-	โอะ	กา	Y	-	dict
ออ|กา	ดอร์	ออ	กา	-	โอะ	กด	Y	karun	dict
ออ|กา	ตอ	ออ	กา	-	โอะ	กา	Y	-	classical
ออ|กา	ตอร์	ออ	กา	-	โอะ	กด	Y	karun	dict
ออ|กา	ต้อ	ออ	กา	-	ออ	กา	N	-	dict
ออ|กา	ถ่อ	ออ	กา	-	ออ	กา	N	-	classical
ออ|กา	ทรอ	ออ	กา	-	ออ	กา	N	-	dict
ออ|กา	ทอ	ออ	กา	-	โอะ	กา	Y	-	classical
ออ|กา	ท่อ	ออ	กา	-	ออ	กา	N	-	classical
ออ|กา	ท้อ	ออ	กา	-	ออ	กา	N	-	classical
ออ|กา	ปลอ	ออ	กา	-	ออ	กา	N	-	dict
ออ|กา	ปอ	ออ	กา	-	โอะ	กา	Y	-	classical
ออ|กา	ปอล์	ออ	กา	-	โอะ	กบ	Y	karun	dict
ออ|กา	ป้อ	ออ	กา	-	ออ	กา	N	-	classical
ออ|กา	ป๋อ	ออ	กา	-	ออ	กา	N	-	classical
ออ|กา	พลอ	ออ	กา	-	ออ	กา	N	-	classical
ออ|กา	พอ	ออ	กา	-	โอะ	กา	Y	-	classical
ออ|กา	พอร์	ออ	กา	-	โอะ	กบ	Y	karun	dict
ออ|กา	ฟลอร์	ออ	กา	-	ออ	กน	Y	karun	dict
ออ|กา	ฟอ	ออ	กา	-	โอะ	กา	Y	-	classical
ออ|กา	ฟ้อ	ออ	กา	-	ออ	กา	N	-	classical
ออ|กา	มอร์	ออ	กา	-	โอะ	กม	Y	karun	dict
ออ|กา	ม่อ	ออ	กา	-	ออ	กา	N	-	dict
ออ|กา	ยอ	ออ	กา	-	โอะ	กา	Y	-	classical
ออ|กา	ยอร์	ออ	กา	-	โอะ	เกย	Y	karun	dict
ออ|กา	รอร์	ออ	กา	-	โอะ	กน	Y	karun	dict
ออ|กา	ร่อ	ออ	กา	-	ออ	กา	N	-	classical
ออ|กา	ลอว์	ออ	กา	-	โอะ	กน	Y	karun	dict
ออ|กา	ล่อ	ออ	กา	-	ออ	กา	N	-	classical
ออ|กา	ล้อ	ออ	กา	-	ออ	กา	N	-	classical
ออ|กา	วอ	ออ	กา	-	อัว	กา	Y	-	classical
ออ|กา	ศอ	ออ	กา	-	โอะ	กา	Y	-	classical
ออ|กา	สตอ	ออ	กา	-	ออ	กา	N	-	dict
ออ|กา	สปอร์	ออ	กา	-	ออ	กบ	Y	karun	dict
ออ|กา	ส่อ	ออ	กา	-	ออ	กา	N	-	classical
ออ|กา	หนอ	ออ	กา	-	ออ	กา	N	-	classical
ออ|กา	หม้อ	ออ	กา	-	Can't find Sara in this word	กา	Y	-	classical
ออ|กา	หรอ	ออ	กา	-	ออ	กา	N	-	classical
ออ|กา	หลอ	ออ	กา	-	ออ	กา	N	-	classical
ออ|กา	ห้อ	ออ	กา	-	ออ	กา	N	-	classical
ออ|กา	ฮอ	ออ	กา	-	โอะ	กา	Y	-	dict
ออ|กา	ฮอร์	ออ	กา	-	โอะ	Cant find Marttra in this word	Y	karun	dict
ออ|กา	ฮ่อ	ออ	กา	-	ออ	กา	N	-	classical
ออ|เกย	กอย	ออ	เกย	-	ออ	เกย	N	-	dict
ออ|เกย	ก๋อย	ออ	เกย	-	ออ	เกย	N	-	dict
ออ|เกย	คล้อย	ออ	เกย	-	ออ	เกย	N	-	classical
ออ|เกย	ค่อย	ออ	เกย	-	ออ	เกย	N	-	classical
ออ|เกย	งอย	ออ	เกย	-	ออ	เกย	N	-	classical
ออ|เกย	ง่อย	ออ	เกย	-	ออ	เกย	N	-	classical
ออ|เกย	จงอย	ออ	เกย	-	ออ	เกย	N	-	dict
ออ|เกย	จอย	ออ	เกย	-	ออ	เกย	N	-	dict
ออ|เกย	จอยซ์	ออ	เกย	-	ออ	กา	Y	karun	dict
ออ|เกย	จอยท์	ออ	เกย	-	ออ	กา	Y	karun	dict
ออ|เกย	จอยส์	ออ	เกย	-	ออ	กา	Y	karun	dict
ออ|เกย	จ้อย	ออ	เกย	-	ออ	เกย	N	-	classical
ออ|เกย	จ๊อย	ออ	เกย	-	ออ	เกย	N	-	dict
ออ|เกย	ชม้อย	ออ	เกย	-	ออ	เกย	N	-	classical
ออ|เกย	ชอย	ออ	เกย	-	ออ	เกย	N	-	dict
ออ|เกย	ซอย	ออ	เกย	-	ออ	เกย	N	-	classical
ออ|เกย	ดอยซ์	ออ	เกย	-	ออ	กา	Y	karun	dict
ออ|เกย	ดอยล์	ออ	เกย	-	ออ	กา	Y	karun	dict
ออ|เกย	ตอย	ออ	เกย	-	ออ	เกย	N	-	dict
ออ|เกย	ต่อย	ออ	เกย	-	ออ	เกย	N	-	classical
ออ|เกย	ต้อย	ออ	เกย	-	ออ	เกย	N	-	classical
ออ|เกย	ถ่อย	ออ	เกย	-	ออ	เกย	N	-	classical
ออ|เกย	ถ้อย	ออ	เกย	-	ออ	เกย	N	-	classical
ออ|เกย	ทรอย	ออ	เกย	-	ออ	เกย	N	-	dict
ออ|เกย	ทรอยต์	ออ	เกย	-	ออ	กา	Y	karun	dict
ออ|เกย	นอย	ออ	เกย	-	ออ	เกย	N	-	classical
ออ|เกย	นอยส์	ออ	เกย	-	ออ	กา	Y	karun	dict
ออ|เกย	น้อย	ออ	เกย	-	ออ	เกย	N	-	classical
ออ|เกย	บอย	ออ	เกย	-	ออ	เกย	N	-	classical
ออ|เกย	ปล่อย	ออ	เกย	-	ออ	เกย	N	-	classical
ออ|เกย	ปอย	ออ	เกย	-	ออ	เกย	N	-	dict
ออ|เกย	ป่อย	ออ	เกย	-	ออ	เกย	N	-	classical
ออ|เกย	ป้อย	ออ	เกย	-	ออ	เกย	N	-	dict
ออ|เกย	ฝอย	ออ	เกย	-	ออ	เกย	N	-	classical
ออ|เกย	พร้อย	ออ	เกย	-	ออ	เกย	N	-	classical
ออ|เกย	พลอย	ออ	เกย	-	ออ	เกย	N	-	classical
ออ|เกย	พล่อย	ออ	เกย	-	ออ	เกย	N	-	classical
ออ|เกย	พอยต์	ออ	เกย	-	ออ	กา	Y	karun	dict
ออ|เกย	พ้อยต์	ออ	เกย	-	ออ	กา	Y	karun	dict
ออ|เกย	พ้อยท์	ออ	เกย	-	ออ	กา	Y	karun	dict
ออ|เกย	ฟอยด์	ออ	เกย	-	ออ	กา	Y	karun	dict
ออ|เกย	มอย	ออ	เกย	-	ออ	เกย	N	-	dict
ออ|เกย	ย่อย	ออ	เกย	-	ออ	เกย	N	-	classical
ออ|เกย	ย้อย	ออ	เกย	-	ออ	เกย	N	-	classical
ออ|เกย	รอย	ออ	เกย	-	ออ	เกย	N	-	classical
ออ|เกย	รอยค์	ออ	เกย	-	ออ	กา	Y	karun	dict
ออ|เกย	รอยซ์	ออ	เกย	-	ออ	กา	Y	karun	dict
ออ|เกย	รอยด์	ออ	เกย	-	ออ	กา	Y	karun	dict
ออ|เกย	รอยท์	ออ	เกย	-	ออ	กา	Y	karun	dict
ออ|เกย	ร่อย	ออ	เกย	-	ออ	เกย	N	-	classical
ออ|เกย	ร้อย	ออ	เกย	-	ออ	เกย	N	-	classical
ออ|เกย	ลอย	ออ	เกย	-	ออ	เกย	N	-	classical
ออ|เกย	ล่อย	ออ	เกย	-	ออ	เกย	N	-	classical
ออ|เกย	วอยซ์	ออ	เกย	-	ออ	กา	Y	karun	dict
ออ|เกย	สอย	ออ	เกย	-	ออ	เกย	N	-	classical
ออ|เกย	หอย	ออ	เกย	-	ออ	เกย	N	-	classical
ออ|เกย	ห้อย	ออ	เกย	-	ออ	เกย	N	-	classical
ออ|เกย	อร่อย	ออ	เกย	-	ออ	เกย	N	-	classical
ออ|เกย	ออย	ออ	เกย	-	ออ	เกย	N	-	classical
ออ|เกย	อ้อย	ออ	เกย	-	ออ	เกย	N	-	classical
ออ|เกย	อ๋อย	ออ	เกย	-	ออ	เกย	N	-	dict
อะ|กก	กรัก	อะ	กก	-	อะ	กก	N	-	classical
อะ|กก	กวัก	อะ	กก	-	อะ	กก	N	-	classical
อะ|กก	ขยัก	อะ	กก	-	อะ	กก	N	-	classical
อะ|กก	ขวัก	อะ	กก	-	อะ	กก	N	-	classical
อะ|กก	ขัค	อะ	กก	-	อะ	กก	N	-	dict
อะ|กก	คลั่ก	อะ	กก	-	อะ	กก	N	-	dict
อะ|กก	คัก	อะ	กก	-	อะ	กก	N	-	classical
อะ|กก	คัค	อะ	กก	-	อะ	กก	N	-	classical
อะ|กก	งั่ก	อะ	กก	-	อะ	กก	N	-	dict
อะ|กก	จักขณ์	อะ	กก	-	อะ	กก	N	karun	dict
อะ|กก	จักข์	อะ	กก	-	อะ	กก	N	karun	dict
อะ|กก	จักษณ์	อะ	กก	-	อะ	กก	N	karun	dict
อะ|กก	ชนัก	อะ	กก	-	อะ	กก	N	-	classical
อะ|กก	ชัก	อะ	กก	-	อะ	กก	N	-	classical
อะ|กก	ชัค	อะ	กก	-	อะ	กก	N	-	dict
อะ|กก	ชั่ก	อะ	กก	-	อะ	กก	N	-	dict
อะ|กก	ดัก	อะ	กก	-	อะ	กก	N	-	classical
อะ|กก	ตรรก	อะ	กก	-	อะ	กก	N	-	dict
อะ|กก	ตั๊ก	อะ	กก	-	อะ	กก	N	-	dict
อะ|กก	นัก	อะ	กก	-	อะ	กก	N	-	classical
อะ|กก	บัก	อะ	กก	-	อะ	กก	N	-	classical
อะ|กก	บัคส์	อะ	กก	-	อะ	กก	N	karun	dict
อะ|กก	ปลั๊ก	อะ	กก	-	อะ	กก	N	-	dict
อะ|กก	ผลัก	อะ	กก	-	อะ	กก	N	-	classical
อะ|กก	ฝัก	อะ	กก	-	อะ	กก	N	-	classical
อะ|กก	พยัก	อะ	กก	-	อะ	กก	N	-	classical
อะ|กก	พยัฆ	อะ	กก	-	อะ	กก	N	-	dict
อะ|กก	พลั่ก	อะ	กก	-	อะ	กก	N	-	dict
อะ|กก	พัก	อะ	กก	-	อะ	กก	N	-	classical
อะ|กก	พักตร์	อะ	กก	-	อะ	กก	N	karun	classical
อะ|กก	ฟัก	อะ	กก	-	อะ	กก	N	-	classical
อะ|กก	ภัก	อะ	กก	-	อะ	กก	N	-	classical
อะ|กก	ภักดิ์	อะ	กก	-	อะ	กก	N	karun	classical
อะ|กก	ภักตร์	อะ	กก	-	อะ	กก	N	karun	dict
อะ|กก	ภักษ์	อะ	กก	-	อะ	กก	N	karun	classical
อะ|กก	ภัค	อะ	กก	-	อะ	กก	N	-	dict
อะ|กก	ภัคน์	อะ	กก	-	อะ	กก	N	karun	dict
อะ|กก	มัก	อะ	กก	-	อะ	กก	N	-	classical
อะ|กก	มัค	อะ	กก	-	อะ	กก	N	-	dict
อะ|กก	มัฆ	อะ	กก	-	อะ	กก	N	-	classical
อะ|กก	รัก	อะ	กก	-	อะ	กก	N	-	classical
อะ|กก	รักข์	อะ	กก	-	อะ	กก	N	karun	dict
อะ|กก	รักษณ์	อะ	กก	-	อะ	กก	N	karun	dict
อะ|กก	รักษ์	อะ	กก	-	อะ	กก	N	karun	classical
อะ|กก	ลัก	อะ	กก	-	อะ	กก	N	-	classical
อะ|กก	ลักษ์	อะ	กก	-	อะ	กก	N	karun	dict
อะ|กก	ลัคน์	อะ	กก	-	อะ	กก	N	karun	classical
อะ|กก	วยัคฆ์	อะ	กก	-	อะ	กก	N	karun	dict
อะ|กก	วรรคย์	อะ	กก	-	อะ	กน	Y	karun	dict
อะ|กก	วัก	อะ	กก	-	อะ	กก	N	-	classical
อะ|กก	ศัก	อะ	กก	-	อะ	กก	N	-	classical
อะ|กก	ศักดิ์	อะ	กก	-	อะ	กก	N	karun	classical
อะ|กก	ศักร	อะ	กก	-	อะ	กน	Y	-	dict
อะ|กก	ษักต์	อะ	กก	-	อะ	กก	N	karun	dict
อะ|กก	สมัคร	อะ	กก	-	อะ	กน	Y	-	classical
อะ|กก	สรรค	อะ	กก	-	อะ	กก	N	-	dict
อะ|กก	สัก	อะ	กก	-	อะ	กก	N	-	classical
อะ|กก	สังฆ	อะ	กก	-	อะ	กก	N	-	classical
อะ|กก	หนัก	อะ	กก	-	อะ	กก	N	-	classical
อะ|กก	หมัก	อะ	กก	-	อะ	กก	N	-	classical
อะ|กก	อัคร	อะ	กก	-	อะ	กน	Y	-	classical
อะ|กง	กรัง	อะ	กง	-	อะ	กง	N	-	classical
อะ|กง	กรังด์	อะ	กง	-	อะ	กง	N	karun	dict
อะ|กง	กัง	อะ	กง	-	อะ	กง	N	-	classical
อะ|กง	ขัง	อะ	กง	-	อะ	กง	N	-	classical
อะ|กง	ครั้ง	อะ	กง	-	อะ	กง	N	-	classical
อะ|กง	คลั่ง	อะ	กง	-	อะ	กง	N	-	classical
อะ|กง	คั่ง	อะ	กง	-	อะ	กง	N	-	classical
อะ|กง	งัง	อะ	กง	-	อะ	กง	N	-	classical
อะ|กง	งั่ง	อะ	กง	-	อะ	กง	N	-	classical
อะ|กง	จังค์	อะ	กง	-	อะ	กง	N	karun	dict
อะ|กง	จั่ง	อะ	กง	-	อะ	กง	N	-	dict
อะ|กง	จั้ง	อะ	กง	-	อะ	กง	N	-	dict
อะ|กง	จั๋ง	อะ	กง	-	อะ	กง	N	-	dict
อะ|กง	ฉมัง	อะ	กง	-	อะ	กง	N	-	classical
อะ|กง	ชั่ง	อะ	กง	-	อะ	กง	N	-	classical
อะ|กง	ญังค์	อะ	กง	-	อะ	กง	N	karun	dict
อะ|กง	ดัง	อะ	กง	-	อะ	กง	N	-	classical
อะ|กง	ดั้ง	อะ	กง	-	อะ	กง	N	-	classical
อะ|กง	ตรัง	อะ	กง	-	อะ	กง	N	-	classical
อะ|กง	ตรังค์	อะ	กง	-	อะ	กง	N	karun	dict
อะ|กง	ตัง	อะ	กง	-	อะ	กง	N	-	classical
อะ|กง	ตั่ง	อะ	กง	-	อะ	กง	N	-	classical
อะ|กง	ตั้ง	อะ	กง	-	อะ	กง	N	-	classical
อะ|กง	ถัง	อะ	กง	-	อะ	กง	N	-	classical
อะ|กง	ทั่ง	อะ	กง	-	อะ	กง	N	-	classical
อะ|กง	ทั้ง	อะ	กง	-	อะ	กง	N	-	classical
อะ|กง	นัง	อะ	กง	-	อะ	กง	N	-	classical
อะ|กง	นั่ง	อะ	กง	-	อะ	กง	N	-	classical
อะ|กง	บั้ง	อะ	กง	-	อะ	กง	N	-	classical
อะ|กง	ปรัง	อะ	กง	-	อะ	กง	N	-	classical
อะ|กง	ปัง	อะ	กง	-	อะ	กง	N	-	classical
อะ|กง	ปั๋ง	อะ	กง	-	อะ	กง	N	-	classical
อะ|กง	ผนัง	อะ	กง	-	อะ	กง	N	-	classical
อะ|กง	ผัง	อะ	กง	-	อะ	กง	N	-	dict
อะ|กง	ฝัง	อะ	กง	-	อะ	กง	N	-	classical
อะ|กง	ฝั่ง	อะ	กง	-	อะ	กง	N	-	classical
อะ|กง	พรั่ง	อะ	กง	-	อะ	กง	N	-	classical
อะ|กง	พลัง	อะ	กง	-	อะ	กง	N	-	dict
อะ|กง	พังค์	อะ	กง	-	อะ	กง	N	karun	dict
อะ|กง	พั้ง	อะ	กง	-	อะ	กง	N	-	dict
อะ|กง	ฟรัง	อะ	กง	-	อะ	กง	N	-	dict
อะ|กง	ฟัง	อะ	กง	-	อะ	กง	N	-	classical
อะ|กง	ฟังก์	อะ	กง	-	อะ	กง	N	karun	dict
อะ|กง	ฟังค์	อะ	กง	-	อะ	กง	N	karun	dict
อะ|กง	ภัง	อะ	กง	-	อะ	กง	N	-	classical
อะ|กง	มั่ง	อะ	กง	-	อะ	กง	N	-	classical
อะ|กง	มั้ง	อะ	กง	-	อะ	กง	N	-	dict
อะ|กง	รั้ง	อะ	กง	-	อะ	กง	N	-	classical
อะ|กง	ลัง	อะ	กง	-	อะ	กง	N	-	classical
อะ|กง	วัง	อะ	กง	-	อะ	กง	N	-	classical
อะ|กง	วังก์	อะ	กง	-	อะ	กง	N	karun	dict
อะ|กง	หนัง	อะ	กง	-	อะ	กง	N	-	classical
อะ|กง	หมั่ง	อะ	กง	-	อะ	กง	N	-	dict
อะ|กง	หลั่ง	อะ	กง	-	อะ	กง	N	-	classical
อะ|กง	หวัง	อะ	กง	-	อะ	กง	N	-	classical
อะ|กง	หวั่ง	อะ	กง	-	อะ	กง	N	-	dict
อะ|กง	หัง	อะ	กง	-	อะ	กง	N	-	classical
อะ|กง	อลัง	อะ	กง	-	อะ	กง	N	-	classical
อะ|กง	อัง	อะ	กง	-	อะ	กง	N	-	classical
อะ|กง	อังค์	อะ	กง	-	อะ	กง	N	karun	dict
อะ|กง	ฮัง	อะ	กง	-	อะ	กง	N	-	dict
อะ|กด	กษัต	อะ	กด	-	อะ	กด	N	-	classical
อะ|กด	กัด	อะ	กด	-	อะ	กด	N	-	classical
อะ|กด	กัศ	อะ	กด	-	อะ	กด	N	-	dict
อะ|กด	ขัด	อะ	กด	-	อะ	กด	N	-	classical
อะ|กด	ขัต	อะ	กด	-	อะ	กด	N	-	classical
อะ|กด	ครัด	อะ	กด	-	อะ	กด	N	-	classical
อะ|กด	ควัตร	อะ	กด	-	อะ	กด	N	-	dict
อะ|กด	จัด	อะ	กด	-	อะ	กด	N	-	classical
อะ|กด	จันทน์	อะ	กด	-	อะ	กน	Y	karun	classical
อะ|กด	ฉวัด	อะ	กด	-	อะ	กด	N	-	classical
อะ|กด	ชัจจ์	อะ	กด	-	อะ	กด	N	karun	dict
อะ|กด	ชัตต์	อะ	กด	-	อะ	กด	N	karun	dict
อะ|กด	ญัต	อะ	กด	-	อะ	กด	N	-	dict
อะ|กด	ถัด	อะ	กด	-	อะ	กด	N	-	classical
อะ|กด	ทรรศน์	อะ	กด	-	อะ	กน	Y	karun	dict
อะ|กด	ทัด	อะ	กด	-	อะ	กด	N	-	classical
อะ|กด	ทัศน์	อะ	กด	-	อะ	กด	N	karun	classical
อะ|กด	ธัส	อะ	กด	-	อะ	กด	N	-	dict
อะ|กด	นัฐ	อะ	กด	-	อะ	กด	N	-	dict
อะ|กด	นัตถุ์	อะ	กด	-	อะ	กด	N	karun	classical
อะ|กด	นัท	อะ	กด	-	อะ	กด	N	-	classical
อะ|กด	ปรัชย์	อะ	กด	-	อะ	กด	N	karun	dict
อะ|กด	ปรัต	อะ	กด	-	อะ	กด	N	-	dict
อะ|กด	ปัช	อะ	กด	-	อะ	กด	N	-	classical
อะ|กด	ปัต	อะ	กด	-	อะ	กด	N	-	classical
อะ|กด	พนัส	อะ	กด	-	อะ	กด	N	-	classical
อะ|กด	พยัชน์	อะ	กด	-	อะ	กด	N	karun	dict
อะ|กด	พัชร์	อะ	กด	-	อะ	กด	N	karun	dict
อะ|กด	พัฒณ์	อะ	กด	-	อะ	กด	N	karun	dict
